I_D,FLAG_TSUNA,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,FOCAL_DEPT,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,STATE,LOCATION_N,LATITUDE,LONGITUDE,REGION_COD,DEATHS,DEATHS_DES,MISSING,MISSING_DE,INJURIES,INJURIES_D,DAMAGE_MIL,DAMAGE_DES,HOUSES_DES,HOUSES_D_1,HOUSES_DAM,HOUSES_D_2,TOTAL_DEAT,TOTAL_DE_1,TOTAL_MISS,TOTAL_MI_1,TOTAL_INJU,TOTAL_IN_1,TOTAL_DAMA,TOTAL_DA_1,TOTAL_HOUS,TOTAL_HO_1,TOTAL_HO_2,TOTAL_HO_3
6453,Tsu,1977,10,10,11,53,53.6,33,7.200000000000000,,7.200000000000000,6.600000000000000,,,,,TONGA,,TONGA TRENCH,-25.856000000000002,-175.406000000000006,170,,,,,,,,,,,,,,,,,,,,,,,,
4788,Tsu,1978,1,14,3,24,39,14,6.600000000000000,,6.600000000000000,6.200000000000000,,,7.000000000000000,5,JAPAN,,"JAPAN:  TOKKAIDO, OSHIMA",34.808999999999997,139.258999999999986,30,25,1,4,1,129,3,,3,85,2,544,3,25,1,,,129,3,,3,85,2,544,3
4789,,1978,2,9,21,35,12.7,33,7.700000000000000,,7.700000000000000,5.700000000000000,,,7.700000000000000,,KERMADEC ISLANDS (NEW ZEALAND),,KERMADEC ISLANDS:  S OF,-30.680000000000000,-177.360000000000014,170,,,,,,,,,,,,,,,,,,,,,,,,
4791,,1978,2,20,4,36,58.1,60,6.100000000000000,,,6.100000000000000,,,6.700000000000000,8,JAPAN,,"JAPAN:  OFUNATO, TOHOKU",38.780000000000001,141.949999999999989,30,,,,,30,1,,2,,,,,,,,,,,,,,,,
4792,,1978,3,11,19,20,49.1,33,5.000000000000000,,5.000000000000000,5.600000000000000,,,5.000000000000000,,ITALY,,ITALY:  SICILY,38.100000000000001,16.030000000000001,130,2,1,,,,2,,2,,,,,,,,,,,,,,,,
4794,,1978,3,16,2,0,0.5,33,5.900000000000000,,5.900000000000000,5.300000000000000,,,5.800000000000000,2,PAKISTAN,,"PAKISTAN:  QUETTA, NUSHKI",29.925999999999998,66.302000000000007,60,1,1,,,,,,2,,,,,,,,,,,,,,,,
4795,,1978,3,19,1,39,14,36,6.600000000000000,,6.600000000000000,5.800000000000000,,,6.500000000000000,,MEXICO,,MEXICO:  ACAPULCO,17.030000000000001,-99.739999999999995,150,1,1,,,25,1,,2,,,,,,,,,,,,,,,,
6599,Tsu,1978,3,22,0,50,32.2,33,6.700000000000000,,6.700000000000000,6.300000000000000,,,,4,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.026000000000003,149.002000000000010,50,,,,,,,,,,,,,,,,,,,,,,,,
6799,Tsu,1978,3,22,21,34,33.4,33,6.600000000000000,,6.600000000000000,6.000000000000000,,,,5,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.140000000000001,149.028999999999996,50,,,,,,,,,,,,,,,,,,,,,,,,
4796,Tsu,1978,3,23,0,31,2.1,46,6.800000000000000,,6.800000000000000,6.100000000000000,,,,5,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.209000000000003,148.971000000000004,50,,,,,,,,,,,,,,,,,,,,,,,,
4797,Tsu,1978,3,23,3,15,20.3,33,7.500000000000000,,7.500000000000000,6.400000000000000,,,,6,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.932000000000002,148.438999999999993,50,,,,,,,,,,,,,,,,,,,,,,,,
4798,Tsu,1978,3,24,19,47,50.7,33,7.600000000000000,,7.600000000000000,6.500000000000000,,,,6,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.244000000000000,148.861999999999995,50,,,,,,,,,,,,,,,,,,,,,,,,
4801,,1978,4,15,23,33,47.2,14,5.700000000000000,,5.700000000000000,5.500000000000000,,,5.800000000000000,,ITALY,,ITALY:  SICILY,38.390999999999998,15.066000000000001,130,5,1,,,,,,2,400,3,,,,,,,,,,,,,,
4802,,1978,5,23,23,34,11.4,10,5.600000000000000,,5.600000000000000,5.700000000000000,,,5.600000000000000,7,GREECE,,"GREECE:  THESSALONIKI, VOLVI, LANGADAS",40.759000000000000,23.268000000000001,130,,,,,2,1,,2,,,,,,,,,,,,,,,,
4803,,1978,6,3,20,3,52.5,4,4.900000000000000,,4.900000000000000,5.200000000000000,,,5.700000000000000,4,JAPAN,,JAPAN:  S HONSHU:  HIROSHIMA,35.100000000000001,132.599999999999994,30,,,,,1,1,,2,,,,,,,,,,,,,,,,
4806,Tsu,1978,6,12,8,14,26.4,44,7.700000000000000,,7.700000000000000,6.800000000000000,,,,8,JAPAN,,JAPAN:  SANRIKU,38.189999999999998,142.027999999999992,30,28,1,,,10000,4,865.000000000000000,4,,4,,,28,1,,,10000,4,865.000000000000000,4,,4,,
6455,Tsu,1978,6,14,12,32,33.9,24,6.900000000000000,,6.900000000000000,6.100000000000000,,,,,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",8.249000000000001,122.403000000000006,170,,,,,,,,,,,,,,,,,,,,,,,,
4808,Tsu,1978,6,20,20,3,21,3,6.400000000000000,,6.400000000000000,6.100000000000000,,,,8,GREECE,,GREECE: THESSALONIKI,40.738999999999997,23.228999999999999,130,50,1,,,,3,250.000000000000000,4,,,,,50,1,,,,3,250.000000000000000,4,,,,
7775,Tsu,1978,6,22,6,20,,,,,,,,,,,ITALY,,ITALY:  ADRIATIC SEA,,,130,,,,,,,,,,,,,,,,,,,,,,,,
6456,Tsu,1978,7,23,14,42,36.9,17,7.400000000000000,,7.400000000000000,6.500000000000000,,,,,TAIWAN,,TAIWAN,22.282000000000000,121.512000000000000,30,,,,,,,,,,,,,,,,,,,,,,,,
4810,,1978,7,29,14,37,32.7,10,4.500000000000000,,4.500000000000000,4.900000000000000,,,,,GUATEMALA,,GUATEMALA:  PATZUN,14.843000000000000,-91.022000000000006,100,17,1,,,,3,,2,,,,,17,1,,,,3,,2,,,,
4812,,1978,8,3,18,11,17.1,58,7.000000000000000,,,7.000000000000000,,,6.700000000000000,9,CHILE,,CHILE:  NORTHERN:  COPIAPO-TALTAI,-26.510000000000002,-70.540000000000006,160,,,,,13,1,,3,,,,,,,,,,,,,,,,
4813,,1978,8,13,22,54,53.5,7,5.600000000000000,,5.600000000000000,5.500000000000000,5.700000000000000,,5.600000000000000,7,USA,CA,CALIFORNIA:  SOUTHERN,34.350000000000001,-119.700000000000003,150,,,,,65,2,15.000000000000000,3,,,,,,,,,,,,,,,,
8260,Tsu,1978,8,14,14,17,50.4,30,4.400000000000000,,4.400000000000000,5.000000000000000,,,,,SPAIN,,SPAIN,36.630000000000003,-6.871000000000000,130,,,,,,,,,,,,,,,,,,,,,,,,
4819,Tsu,1978,11,29,19,52,47.6,18,7.700000000000000,,7.700000000000000,6.400000000000000,,,,,MEXICO,,MEXICO:  OAXACA,16.010000000000002,-96.590999999999994,150,9,1,,,,3,,2,,,,,9,1,,,,3,,2,,,,
4820,,1978,12,6,14,2,1,91,7.500000000000000,,,7.500000000000000,,,7.500000000000000,8,RUSSIA,,RUSSIA:  KURIL ISLANDS,44.591999999999999,146.580999999999989,50,,,,,,,,2,,,,,,,,,,,,2,,,,
4824,,1978,12,23,11,23,12,33,7.000000000000000,,7.000000000000000,7.200000000000000,,,,,TAIWAN,,TAIWAN:  PINTUNG,23.247000000000000,122.075000000000003,30,2,1,,,3,1,,,,,,,2,1,,,3,1,,,,,,
4827,,1979,2,16,10,8,53.4,53,6.900000000000000,,6.900000000000000,6.200000000000000,,,,,PERU,,PERU:  AREQUIPA,-16.390000000000001,-72.658000000000001,160,18,1,,,,2,,2,,,,,18,1,,,,2,,2,,,,
6600,Tsu,1979,2,20,6,32,32.2,10,6.400000000000000,,6.400000000000000,6.000000000000000,,,,,JAPAN,,"IWATE, JAPAN",40.231999999999999,143.703000000000003,30,,,,,,,,,,,,,,,,,,,,,,,,
6457,Tsu,1979,2,28,21,27,8.1,18,7.500000000000000,7.500000000000000,7.100000000000000,6.400000000000000,,,,7,USA,AK,ALASKA,60.691000000000003,-141.670999999999992,150,,,,,,,,1,,,,,,,,,,,,1,,,,
4828,Tsu,1979,3,14,11,7,16.3,49,7.600000000000000,,7.600000000000000,6.500000000000000,,,,,MEXICO,,MEXICO:  GUERRERO,17.812999999999999,-101.275999999999996,150,5,1,,,35,1,30.000000000000000,4,200,3,,,5,1,,,35,1,30.000000000000000,4,200,3,,
7281,Tsu,1979,4,9,2,10,20.3,10,5.300000000000000,,5.300000000000000,,,,,,MONTENEGRO,,MONTENEGRO: BAR ULCINJ,41.956000000000003,19.023000000000000,130,,,,,,,,,,,,,,,,,,,,,,,,
4830,Tsu,1979,4,15,6,19,44.1,10,6.900000000000000,,6.900000000000000,6.200000000000000,6.900000000000000,,,9,MONTENEGRO,,BALKANS NW:  MONTENEGRO,42.095999999999997,19.209000000000000,130,131,3,,,1001,4,2700.000000000000000,4,,4,,,131,3,,,1001,4,2700.000000000000000,4,,4,,
7282,Tsu,1979,5,15,6,59,21.2,33,5.600000000000000,,5.600000000000000,5.600000000000000,5.400000000000000,,,,GREECE,,GREECE: CRETE,34.530000000000001,24.437000000000001,130,,,,,,,,,,,,,,,,,,,,,,,,
4832,,1979,5,21,16,31,5.2,43,5.400000000000000,,5.400000000000000,5.400000000000000,,,,,INDONESIA,,INDONESIA:  BALI,-8.298999999999999,115.933999999999997,170,,,,,,,,3,,,,,,,,,,,,,,,,
4833,,1979,5,24,17,23,18.2,8,6.200000000000000,,6.200000000000000,5.800000000000000,,,,8,MACEDONIA,,BALKANS NW:  MACEDONIA:  DEBAR,42.255000000000003,18.751999999999999,130,,,,,65,2,,2,,,,,,,,,65,2,,,,,,
4834,,1979,5,30,9,38,52.9,25,5.800000000000000,,5.800000000000000,6.100000000000000,,,,,INDONESIA,,INDONESIA:  SUMBAWA ISLAND,-8.207000000000001,115.948999999999998,170,22,1,,,,,4.150000000000000,2,,,,,22,1,,,,,4.150000000000000,2,,,,
4837,,1979,6,25,5,29,5.6,189,6.200000000000000,,,6.200000000000000,,,,,PAPUA NEW GUINEA,,"PAPUA NEW GUINEA:  E, MT HAGEN",-4.980000000000000,145.576999999999998,170,,,,,,,,2,,,,,,,,,,,,,,,,
4838,,1979,7,1,20,38,4,28,6.500000000000000,,6.500000000000000,5.500000000000000,,,,,PANAMA,,PANAMA-COSTA RICA:  PUERTO ARMUELLES,8.316000000000001,-82.942999999999998,100,,,,,,,2.000000000000000,2,,,,,,,,,,,2.000000000000000,2,,,,
4839,,1979,7,9,10,57,22.1,11,5.400000000000000,,5.400000000000000,5.500000000000000,,,,8,CHINA,,CHINA:  JIANGSU PROVINCE:  LIYANG,31.452000000000002,119.241000000000000,30,42,1,,,2987,4,,4,113909,4,,,41,1,,,2987,4,,4,113909,4,,
4842,Tsu,1979,9,12,5,17,51.4,5,7.900000000000000,,7.900000000000000,6.300000000000000,,,,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA,-1.679000000000000,136.039999999999992,170,15,1,,,,3,,3,1000,3,,,115,3,,,,3,,3,1000,3,,
4844,,1979,9,19,21,35,37.2,16,5.800000000000000,,5.800000000000000,5.900000000000000,,,,,ITALY,,ITALY:  CENTRAL:  UMBRIA,42.811999999999998,13.061000000000000,130,5,1,,,5000,4,,3,,,,,5,1,,,5000,4,,3,,,,
4845,,1979,10,9,7,49,29.2,33,4.700000000000000,,4.700000000000000,5.000000000000000,,,,7,GUATEMALA,,GUATEMALA,14.321000000000000,-90.081999999999994,100,,,,,40,1,,2,,,,,,,,,40,1,,2,,,,
4846,,1979,10,12,10,25,22.3,33,7.500000000000000,,7.500000000000000,6.100000000000000,,,,5,NEW ZEALAND,,NEW ZEALAND:  W OF NORTH ISLAND,-46.674999999999997,165.706999999999994,170,,,,,,,,,,,,,,,,,,,,,,,,
4847,,1979,10,15,23,16,54.1,10,6.900000000000000,,6.900000000000000,5.700000000000000,6.400000000000000,,,9,USA,CA,"CALIFORNIA:  IMPERIAL VALLEY; MEXICO: MEXICALI",32.634000000000000,-115.323999999999998,150,,,,,91,2,30.000000000000000,4,,,,,,,,,,,,,,,,
4849,,1979,10,20,1,41,10.4,38,6.200000000000000,,6.200000000000000,6.000000000000000,,,,,INDONESIA,,INDONESIA:  SUMBAWA ISLAND,-8.254000000000000,115.846999999999994,170,2,1,,,40,1,,2,,,,,2,1,,,40,1,,2,,,,
4850,,1979,10,27,14,35,57.3,58,6.800000000000000,,6.800000000000000,5.700000000000000,,,,,GUATEMALA,,GUATEMALA,13.833000000000000,-90.881000000000000,100,4,1,,,23,1,,2,,,,,4,1,,,23,1,,2,,,,
4851,,1979,11,2,15,53,3.5,62,6.100000000000000,,6.100000000000000,,,,,,INDONESIA,,INDONESIA:  JAVA,-7.656000000000000,108.251999999999995,170,30,1,,,200,3,16.000000000000000,3,,,,,30,1,,,200,3,16.000000000000000,3,,,,
4853,,1979,11,6,5,26,17.7,40,5.200000000000000,,5.200000000000000,5.400000000000000,,,,8,GREECE,,GREECE-ALBANIA,39.536000000000001,20.398000000000000,130,1,1,,,3,1,,3,,,,,1,1,,,3,1,,3,,,,
4856,Tsu,1979,11,16,15,21,25.7,33,6.900000000000000,,6.900000000000000,6.100000000000000,,,,,FIJI,,FIJI ISLANDS,-16.760000000000002,-179.984000000000009,170,,,,,,,,2,,,,,,,,,,,,2,,,,
4858,,1979,11,23,23,40,29.8,108,6.400000000000000,,,6.400000000000000,,,,9,COLOMBIA,,COLOMBIA:  MANIZALES-ARMENIA,4.805000000000000,-76.216999999999999,160,72,2,,,600,3,20.000000000000000,3,,,,,72,2,,,600,3,20.000000000000000,3,,,,
4863,Tsu,1979,12,12,7,59,3.3,33,7.700000000000000,,7.700000000000000,6.400000000000000,,,,9,COLOMBIA,,"COLOMBIA: OFF SHORE, PACIFIC OCEAN",1.598000000000000,-79.358000000000004,160,600,3,,,20000,4,8.000000000000000,3,10000,4,,,600,3,,,20000,4,8.000000000000000,3,10000,4,,
4866,,1979,12,15,0,2,41.6,33,6.600000000000000,,6.600000000000000,5.800000000000000,,,,,INDONESIA,,INDONESIA:  S SUMATERA,-3.299000000000000,102.712000000000003,170,8,1,,,162,3,,2,2500,4,,,8,1,,,162,3,,3,2500,4,,
4867,,1979,12,17,19,58,23.8,33,6.300000000000000,,6.300000000000000,5.600000000000000,,,,,INDONESIA,,"INDONESIA:  SUMBAWA ISLAND:  BALI, LOMBOK",-8.390000000000001,115.888999999999996,170,27,1,,,200,3,,2,,,,,27,1,,,200,3,,,,,,
4868,Tsu,1980,1,1,16,42,40,10,6.700000000000000,,6.700000000000000,6.000000000000000,,,,8,AZORES (PORTUGAL),,"AZORES:   TERCEIRA, ANGRA DO HEROISMO",38.814999999999998,-27.780000000000001,130,69,2,,,600,3,5.000000000000000,2,,,,,69,2,,,600,3,5.000000000000000,2,,,,
4870,,1980,1,24,19,0,9.5,11,5.900000000000000,,5.900000000000000,5.300000000000000,5.800000000000000,,,7,USA,CA,CALIFORNIA:  LIVERMORE,37.854999999999997,-121.816000000000003,150,,,,,50,1,11.500000000000000,3,,,,,,,,,50,1,11.500000000000000,3,,,,
6459,Tsu,1980,2,23,5,51,3.2,44,7.000000000000000,,7.000000000000000,6.300000000000000,,,,7,RUSSIA,,RUSSIA:  S. KURIL ISLANDS,43.530000000000001,146.752999999999986,50,,,,,,,,,,,,,,,,,,,,,,,,
4872,,1980,4,16,12,18,20.6,84,5.800000000000000,,,5.800000000000000,,,,,INDONESIA,,INDONESIA:  JAVA:  TASIKMALAJA,-8.082000000000001,108.793000000000006,170,,,,,,,,2,,,,,,,,,,,,2,,,,
4873,,1980,5,14,1,41,3.8,24,4.500000000000000,,,4.500000000000000,,,,8,ITALY,,ITALY:  S,40.459000000000003,15.855000000000000,130,,,,,,,,2,,,,,,,,,,,,,,,,
4874,,1980,5,18,7,9,38,105,5.300000000000000,,,5.300000000000000,,,,,GUATEMALA,,GUATEMALA:  S COAST,14.715999999999999,-91.316999999999993,100,,,,,,,,1,,,,,,,,,,,,1,,,,
4876,Tsu,1980,5,18,15,32,11.4,4,5.200000000000000,,5.200000000000000,4.700000000000000,5.000000000000000,,,5,USA,WA,WASHINGTON:  MT ST HELENS,46.213999999999999,-122.194000000000003,150,,,,,,,,,,,,,61,2,,,,,2000.000000000000000,4,,,,
4879,,1980,6,9,3,28,18.9,5,6.400000000000000,,6.400000000000000,5.600000000000000,,,,5,MEXICO,,MEXICO:  NW,32.219999999999999,-114.984999999999999,150,1,1,,,100,2,,2,,,,,1,1,,,100,2,,2,,,,
4880,Tsu,1980,6,29,7,20,5.5,15,6.200000000000000,,6.200000000000000,5.800000000000000,,,,8,JAPAN,,JAPAN:  HONSHU:  S COAST,34.808000000000000,139.181000000000012,30,,,,,7,1,,2,,,,,,,,,7,1,,2,,,,
4881,,1980,7,8,23,19,19.8,33,7.500000000000000,,7.500000000000000,5.900000000000000,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS:  BANKS,-12.410000000000000,166.381000000000000,170,,,,,,,,1,,,,,,,,,,,,,,,,
4882,,1980,7,9,2,11,52.8,14,6.400000000000000,,6.400000000000000,5.800000000000000,,,,9,GREECE,,GREECE:  AEGEAN SEA:  MAGNESIA,39.268999999999998,23.041000000000000,130,1,1,,,,3,5.000000000000000,2,,,,,1,1,,,,3,5.000000000000000,2,,,,
4884,,1980,7,12,5,32,8.6,10,4.000000000000000,,,4.000000000000000,3.600000000000000,,,,GREECE,,GREECE:  VOLOS,39.203000000000003,22.728999999999999,130,1,1,,,,,5.000000000000000,2,,,,,,,,,,,,,,,,
4885,Tsu,1980,7,17,19,42,23.2,33,7.900000000000000,,7.900000000000000,5.800000000000000,,,,,SOLOMON ISLANDS,,"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU",-12.525000000000000,165.915999999999997,170,,,,,,,,,,,,,,,,,,,,,,,,
4890,,1980,8,9,5,45,9.5,22,6.400000000000000,,6.400000000000000,6.100000000000000,,,,,HONDURAS,,"HONDURAS;  N GUATEMALA:  IZABEL PROVINCE",15.888000000000000,-88.516000000000005,100,2,1,,,,3,,2,,,,,2,1,,,,3,,2,,,,
4891,,1980,8,18,15,7,52.6,55,5.600000000000000,,,5.600000000000000,,,,,ECUADOR,,"ECUADOR:  W, GUAYAQUIL",-1.948000000000000,-80.016999999999996,160,8,1,,,100,2,5.000000000000000,2,,,,,8,1,,,100,2,5.000000000000000,2,,,,
4892,,1980,8,23,21,36,51.6,25,4.900000000000000,,4.900000000000000,5.200000000000000,,,,,INDIA,,INDIA:  KASHMIR,32.912999999999997,75.632999999999996,60,15,1,,,40,1,,2,,3,,3,15,1,,,40,1,,2,,3,,
4893,,1980,8,23,21,50,3,33,4.800000000000000,,4.800000000000000,5.200000000000000,,,,,INDIA,,INDIA:  KASHMIR,32.834000000000003,75.629000000000005,60,,1,,,,,,1,,,,,,1,,,,,,1,,,,
4894,,1980,9,24,17,54,24.1,73,6.000000000000000,,,6.000000000000000,,,,6,JAPAN,,"JAPAN:  TOKYO, YOKOHAMA",35.450000000000003,139.963999999999999,30,2,1,,,73,2,1.000000000000000,2,,,,,2,1,,,73,2,1.000000000000000,2,,,,
4895,,1980,10,5,15,32,49.8,32,5.600000000000000,,5.600000000000000,5.500000000000000,,,,6,NEW ZEALAND,,"NEW ZEALAND:  GISBORNE, HAWERA, EASTBOURNE, NAPIER",-39.542000000000002,176.478000000000009,170,,,,,,,,2,,,,,,,,,,,,,,,,
4896,Tsu,1980,10,10,12,25,23.5,10,7.700000000000000,,7.700000000000000,6.500000000000000,,,,10,ALGERIA,,ALGERIA:  NORTHERN,36.195000000000000,1.354000000000000,15,5000,4,,,9000,4,5200.000000000000000,4,25000,4,,,5000,4,,,9000,4,5200.000000000000000,4,250000,4,,
4901,,1980,11,8,10,27,34,19,7.200000000000000,,7.200000000000000,6.200000000000000,,,,7,USA,CA,CALIFORNIA:  NORTH COAST,41.116999999999997,-124.253000000000000,150,5,1,,,,,2.750000000000000,2,,,,,,,,,,,,,,,,
4903,,1980,11,23,18,34,53.8,20,6.900000000000000,,6.900000000000000,6.000000000000000,,,,10,ITALY,,"ITALY:   AVELLINO, POTENZA, CASERTA, NAPLES",40.914000000000001,15.366000000000000,130,4689,4,,,7700,4,20000.000000000000000,4,,,,,4689,4,,,7700,4,20000.000000000000000,4,,,,
4906,,1980,11,26,17,35,39.1,40,5.000000000000000,,5.000000000000000,3.800000000000000,,,,,COLOMBIA,,VENEZUELA:  E,8.045000000000000,-72.441000000000003,160,,,,,36,1,,2,30,1,,,,,,,36,1,,2,30,1,,
6460,Tsu,1981,1,18,18,17,24.4,33,6.900000000000000,,6.900000000000000,6.400000000000000,,,,,JAPAN,,JAPAN:  E. HONSHU ISLAND,38.640000000000001,142.750000000000000,30,,,,,,,,,,,,,,,,,,,,,,,,
4909,,1981,1,19,15,11,1,33,6.700000000000000,,6.700000000000000,6.000000000000000,,,,,INDONESIA,,INDONESIA:  NEW GUINEA:  IRIAN JAYA: JAYAWIJAYA MTS,-4.576000000000000,139.231999999999999,170,305,3,,,,2,5.000000000000000,2,,,,,305,3,,,,2,5.000000000000000,2,,,,
4913,,1981,2,14,17,27,44.3,10,4.600000000000000,,,4.600000000000000,,,,7,ITALY,,ITALY:  S,41.051000000000002,14.601000000000001,130,12,1,,,,,0.500000000000000,1,,,,,12,1,,,,,0.500000000000000,1,,,,
4915,Tsu,1981,2,24,20,53,38.4,33,6.700000000000000,,6.700000000000000,5.900000000000000,,,,8,GREECE,,GREECE:  ATHENS-EASTERN GULF OF CORINTH,38.222000000000001,22.934000000000001,130,22,1,,,400,3,812.000000000000000,4,8000,4,,,22,1,,,400,3,812.000000000000000,4,8000,4,,
4916,,1981,3,4,21,58,5.9,29,6.400000000000000,,6.400000000000000,6.000000000000000,6.200000000000000,,,9,GREECE,,GREECE:  ATHENS-CORINTH-KHALIS,38.209000000000003,23.288000000000000,130,1,1,,,9,1,,2,,,,,1,1,,,9,1,,2,,,,
4917,,1981,3,10,15,16,19.8,31,5.600000000000000,,,5.600000000000000,,,,8,GREECE,,GREECE:  PREVEZA,39.481000000000002,20.699000000000002,130,2,1,,,,,,2,150,0,,,2,1,,,,,,2,150,3,,
4919,,1981,4,26,12,9,28.4,6,6.000000000000000,,6.000000000000000,5.500000000000000,,,,7,USA,CA,"CALIFORNIA:  WESTMORLAND,CALIPATRIA",33.133000000000003,-115.650000000000006,150,,,,,,,1.500000000000000,2,,,,,,,,,,,1.500000000000000,2,,,,
4920,Tsu,1981,5,25,5,25,14.4,33,7.600000000000000,,7.600000000000000,6.100000000000000,,,,,NEW ZEALAND,,NEW ZEALAND:  W OF NORTH ISLAND,-48.786000000000001,164.356999999999999,170,,,,,,,,,,,,,,,,,,,,,,,,
4927,Tsu,1981,9,1,9,29,31.5,25,7.700000000000000,,7.700000000000000,7.000000000000000,,,,6,SAMOA,,"SAMOA:  APIA; AMERICAN SAMOA:  PAGO PAGO",-14.960000000000001,-173.085000000000008,170,,,,,,,,,,,,,,1,,,,,,1,,1,,
4930,,1981,10,16,3,25,42.2,33,7.500000000000000,,7.500000000000000,6.200000000000000,,,,6,CHILE,,"CHILE:  OFF CENTRAL COAST, LAS CRUCES",-33.134000000000000,-73.073999999999998,160,1,1,,,,,,,,,,,1,1,,,,,,,,,,
4931,,1981,10,18,4,31,2.7,54,5.400000000000000,,,5.400000000000000,,,,7,COLOMBIA,,VENEZUELA-N COLOMBIA,8.117000000000001,-72.527000000000001,160,15,1,,,,3,5.000000000000000,2,,,,,15,1,,,,3,5.000000000000000,2,,,,
4932,Tsu,1981,10,25,3,22,15.5,33,7.300000000000000,,7.300000000000000,6.200000000000000,,,,,MEXICO,,MEXICO:  MICHOACAN: LAZARO CARDENAS,18.047999999999998,-102.084000000000003,150,9,1,,,,,,3,,,,,,,,,,,,,,,,
4933,,1981,11,14,9,5,29,10,5.300000000000000,,5.300000000000000,5.100000000000000,,,,8,EGYPT,,EGYPT:  ASWAN,23.686000000000000,32.603999999999999,15,,,,,,,,1,11,1,11,1,,,,,,,,1,11,1,,
4934,,1981,12,12,20,26,46.9,33,4.000000000000000,,4.000000000000000,4.600000000000000,,,,,PAKISTAN,,PAKISTAN:  CENTRAL,29.856000000000002,66.962000000000003,60,6,1,,,12,1,,2,45,1,45,1,6,1,,,12,1,,2,45,1,,
4935,,1981,12,19,14,10,50.7,10,7.500000000000000,,7.500000000000000,6.200000000000000,,,,,GREECE,,"GREECE:  AEGEAN SEA:  LESBOS, SKIROS",39.243000000000002,25.227000000000000,130,,,,,,,,1,,,,,,,,,,,,1,,,,
4936,Tsu,1982,1,11,6,10,6.4,46,7.100000000000000,,7.100000000000000,6.000000000000000,,,,7,PHILIPPINES,,"PHILIPPINES:  VIRAC, CATANDUANES",13.752000000000001,124.358000000000004,170,,,,,,,,1,,,,,,,,,,,,1,,,,
8832,,1982,1,11,21,41,7.9,7,4.500000000000000,,4.500000000000000,5.400000000000000,,,,6,CANADA,,"CANADA; MAINE:  CARIBOU, HAYNESVILLE, PRESQUE ISLE",46.975000000000001,-66.659000000000006,150,,,,,,,,1,,,,,,,,,,,,1,,,,
4937,,1982,1,12,5,48,17.6,6,6.000000000000000,,6.000000000000000,5.800000000000000,,,,,HONDURAS,,"HONDURAS:  AMPALA, MASAYA",13.157999999999999,-87.588999999999999,100,,,,,2,1,,2,,,,,,,,,2,1,,2,,,,
4938,,1982,1,20,4,25,11.6,19,6.300000000000000,,6.300000000000000,5.600000000000000,,,,,INDIA,,INDIA:  LITTLE NICOBAR ISLAND,6.946000000000000,94.001999999999995,60,,,,,,2,,2,,,,,,,,,,2,,2,,,,
4939,,1982,2,10,16,17,51.5,40,5.500000000000000,,,5.500000000000000,,,,,INDONESIA,,"INDONESIA:  JAVA, SUKABUMI",-6.863000000000000,106.936000000000007,170,,,,,17,1,3.500000000000000,2,,,,,,,,,17,1,3.500000000000000,2,,,,
6461,Tsu,1982,2,24,4,22,40.3,52,5.400000000000000,,5.400000000000000,5.400000000000000,,,,,INDONESIA,,INDONESIA:  NORTHERN SUMATERA,4.374000000000000,97.754999999999995,170,,,,,,,,,,,,,,,,,,,,,,,,
6512,Tsu,1982,3,11,10,32,27.7,33,6.400000000000000,,6.400000000000000,6.100000000000000,,,,,INDONESIA,,INDONESIA:  SUMBAWA ISLAND REGION,-9.265000000000001,118.478999999999999,170,,,,,,,,,,,,,,,,,,,,,,,,
4940,Tsu,1982,3,21,2,32,7.7,44,6.700000000000000,,6.700000000000000,6.400000000000000,,,,10,JAPAN,,"JAPAN:  HOKKAIDO, URAKAWA, HIROO",42.158000000000001,142.360999999999990,30,110,3,,,,,1.000000000000000,2,,,,,,,,,,,,,,,,
4941,,1982,3,28,23,24,51.1,95,6.100000000000000,,,6.100000000000000,,,,6,PERU,,"PERU:  COAST, LUNAHUANA, LIMA, HUANCAYO",-12.690000000000000,-76.064999999999998,160,3,1,,,,,5.000000000000000,2,,,,,3,1,,,,,5.000000000000000,2,,,,
4942,,1982,4,14,6,36,56.7,33,4.600000000000000,,4.600000000000000,4.900000000000000,,,,,CHINA,,CHINA:  GANSU PROVINCE,36.784999999999997,105.549999999999997,30,,,,,,,,1,,,,,,,,,,,,1,,,,
4943,,1982,6,7,10,59,40.1,34,7.000000000000000,,7.000000000000000,6.300000000000000,,,,6,MEXICO,,"MEXICO:  GUERERRO, ORZIBA, OAXACA, GUADALUPE",16.558000000000000,-98.358000000000004,150,9,1,,,,3,,2,,,,,9,1,,,,3,,2,,,,
